id,title,description,instructor,price,duration,category,url,source
skilllane_7687,Skill to Heal : สร้างภูมิคุ้มใจ ใช้เป็นเกราะกันภัยจาก Cyberbullying,Skill to Heal : สร้างภูมิคุ้มใจ ใช้เป็นเกราะกันภัยจาก Cyberbullying   ในยุคที่โลกออนไลน์เปรียบเสมือนปัจจัยที่ขาดไม่ได้ แต่การกลั่นก็ยังคงเกิดขึ้น แม้ว่าจะไม่มีการพบหน้ากันเลยก็ตาม แล้วจะทำอย่างไรเมื่อเราพบเจอกับการกลั่นแกล้งผ่านโลกออนไลน์ ในหัวข้อนี้ จะได้เข้าใจมากขึ้น เกี่ยวกับการกลั่นแกล้งในโลกไซเบอร์ในวัยรุ่น ว่าในปัจจุบันนั้นยังเกิดการกลั่นแกล้งเป็นวงกว้าง จะได้เข้าใจถึงสาเหตุ ผลกระทบ วิธีการป้องกันและรับมือ ทั้งตัววัยรุ่นเอง และผู้ใหญ่ในสังคม   ประโยชน์ที่ผู้เรียนจะได้รับ  - ความรู้ความเข้าใจเกี่ยวกับการกลั่นแกล้งทางโลกไซเบอร์ (Cyberbullying) - แนวทางในการป้องกันและรับมือกับการกลั่นแกล้ง   คอร์สนี้เหมาะกับใคร  - วัยรุ่น นักเรียน นักศึกษา ที่พบเจอกับการกลั่นแกล้ง - ผู้ปกครอง คุณครู หรือผู้ใหญ่ในสังคม ที่ต้องการเข้าใจและช่วยเหลือผู้ที่ถูกกลั่นแกล้ง - ทุกคนในสังคม เพื่อการป้องกันและลดการกลั่นแกล้ง   ดูแลใจ = ทักษะที่ทุกคนพัฒนาได้ มาเริ่มดูแลใจไปด้วยกันกับ Skill to Heal,ผู้ช่วยศาสตราจารย์ ดร.ณัฐสุดา เต้พันธ์ (คณบดี และอาจารย์ประจำแขนงวิชาจิตวิทยาการปรึกษา คณะจิตวิทยา จุฬาลงกรณ์มหาวิทยาลัย),0 THB,22 mins,General,https://www.skilllane.com/courses/Skill-to-Heal-Cyberbullying,SkillLane
skilllane_7686,"Skill to Heal : Take it easy, No STRESS ทำอย่างไรเมื่อเจอกับภาวะเครียดสะสม","Skill to Heal : Take it easy, No STRESS ทำอย่างไรเมื่อเจอกับภาวะเครียดสะสม   เมื่อความเครียดเป็นสิ่งที่ต้องพบเจอและไม่สามารถหลีกเลี่ยงมันได้ แต่เราจะทำอย่างไรให้ใจเรายังไหวและรับมือกับความเครียดเหล่านั้นได้ ในหัวข้อนี้ ทุกคนจะได้เรียนรู้เกี่ยวกับ  ภาวะเครียดสะสม   จะเข้าใจมากยิ่งขึ้นว่าภาวะนี้เกิดขึ้นได้อย่างไร  มีจุดสังเกตอะไรบ้าง พร้อมทั้งแนวทางในการรับมือและจัดการกับภาวะ ให้ใจของเราไหว ที่จะรับมือกับความเครียดในแต่ละวันได้อย่างมีประสิทธิภาพ   ประโยชน์ที่ผู้เรียนจะได้รับ  - ความรู้ความเข้าใจเกี่ยวกับภาวะเครียดสะสม - แนวทางในการรับมือและการจัดการด้วยตนเอง   คอร์สนี้เหมาะกับใคร  - คนทำงานที่เริ่มรู้สึกเหนื่อย เครียด หรือหมดไฟ - นักเรียน นักศึกษา และผู้ปกครอง - คนทั่วไปที่อยากดูแลใจให้ดีขึ้น   ดูแลใจ = ทักษะที่ทุกคนพัฒนาได้ มาเริ่มดูแลใจไปด้วยกันกับ Skill to Heal",อาจารย์ ดร. พูลทรัพย์ อารีกิจ (รองคณบดีและอาจารย์ประจำแขนงวิชาจิตวิทยาการปรึกษา คณะจิตวิทยา จุฬาลงกรณ์มหาวิทยาลัย),0 THB,17 mins,General,https://www.skilllane.com/courses/Skill-to-Heal-Stress,SkillLane
skilllane_7597,Vibe Coding: ใช้ AI ช่วยพัฒนา Full Stack Web App,"คำอธิบายคอร์ส  คอร์สนี้มุ่งเน้นการเปลี่ยนวิธีการพัฒนาโปรแกรมจากการเขียนโค้ดแบบดั้งเดิมทีละบรรทัด ไปสู่แนวคิดใหม่ที่เรียกว่า  “Vibe Coding”  ซึ่งใช้การสื่อสารด้วยภาษามนุษย์หรือ Prompt ร่วมกับ AI เพื่อช่วยสร้างและปรับปรุงโค้ดอย่างมีประสิทธิภาพ ผู้เรียนจะVibe Coding ในการได้เรียนรู้การทำงานกับ AI อย่างเป็นระบบ โดยปรับบทบาทจากการตรวจสอบรายละเอียดยิบย่อยใน Syntax ของโค้ด ไปสู่การชี้แนะและและปรับปรุงผลลัพธ์ที่ AI สร้างขึ้น  ภายในคอร์สจะเริ่มจากการแนะนำแนวทางและปฏิบัติจริงในการสร้างและเขียนโค้ด Full Stack Application ด้วย Next.js ครอบคลุมทั้งส่วน Frontend, Backend และการเชื่อมต่อฐานข้อมูล เพื่อให้ผู้เรียนมีพื้นฐานและเข้าใจโครงสร้างระบบอย่างถูกต้อง  จากนั้นจึงก้าวสู่การประยุกต์ใช้เครื่องมือ AI ชั้นนำอย่าง Cursor และ Claude Code ในการสร้างไฟล์ ติดตั้งโมดูล เขียนและปรับแก้โค้ด ตลอดจนรันคำสั่งที่จำเป็นสำหรับการพัฒนาแอปพลิเคชัน ซึ่งช่วยย่นระยะเวลาในการสร้างระบบยืม–คืนอุปกรณ์จากที่อาจต้องใช้เวลาหลายเดือน เหลือเพียงไม่กี่ชั่วโมง แสดงให้เห็นถึงศักยภาพและคุณค่าของการพัฒนาเชิงสร้างสรรค์ด้วย AI   หัวข้อหลักของเนื้อหาในคอร์ส  1. แนะนำแนวคิด Vibe Coding ควบคู่กับพื้นฐานการพัฒนา Full Stack Application ด้วย Next.js ครอบคลุมทั้งส่วน Frontend, Backend และการเชื่อมต่อฐานข้อมูลผ่าน Prisma 2. การเรียนรู้เทคนิคการเขียน Prompt เพื่อสื่อสารกับ AI อย่างมีประสิทธิภาพ พร้อมตัวอย่างการพัฒนาเว็บแอปพลิเคชันสำหรับระบบยืม–คืนอุปกรณ์สำนักงาน 3. พื้นฐาน Vibe Coding ด้วย Cursor AI ผ่านการพัฒนาระบบยืม–คืนอุปกรณ์สำนักงาน โดยใช้ Next.js, Prisma และฐานข้อมูล MySQL 4. การประยุกต์ใช้ Claude AI ในการพัฒนาเว็บแอปพลิเคชันเต็มรูปแบบ (Full Web Application) สำหรับระบบยืม–คืนอุปกรณ์ โดยใช้ Next.js, Prisma และฐานข้อมูล MySQL   ประโยชน์ที่ผู้เรียนจะได้รับ  - สามารถลดระยะเวลาในการพัฒนาแอปพลิเคชันได้อย่างมาก โดยสร้าง Full Stack Application ได้ภายในเวลาเพียงไม่กี่ชั่วโมง แทนที่จะต้องใช้เวลาหลายสัปดาห์หรือหลายเดือน - เรียนรู้แนวทางการเขียนโปรแกรมรูปแบบใหม่ที่ทันสมัย เข้าใจและสามารถนำ Vibe Coding ซึ่งเป็นแนวโน้มสำคัญของการพัฒนาซอฟต์แวร์ในอนาคต มาประยุกต์ใช้งานจริง - สามารถพัฒนาแอปพลิเคชันที่ซับซ้อนได้ แม้มีประสบการณ์การเขียนโค้ดไม่มาก เพียงมีพื้นฐานและความเข้าใจในหลักการเขียนโค้ด ก็สามารถใช้ศักยภาพของ AI เพื่อสร้างผลงานได้จริง - ได้ฝึกฝนและลงมือปฏิบัติจริงในการใช้เครื่องมือ AI ชั้นนำ ทั้ง Cursor AI และ Claude Code เพื่อสร้างประสบการณ์ตรงที่สามารถต่อยอดได้จริง											 - เพิ่มพูนทักษะที่สอดคล้องกับความต้องการของตลาดแรงงานปัจจุบัน โดยเฉพาะทักษะด้าน AI Coding ซึ่งกำลังเป็นที่ต้องการขององค์กรและบริษัทชั้นนำในยุคดิจิทัล   ใครควรเรียนคอร์สนี้  - ผู้ที่เริ่มต้นและต้องการก้าวเข้าสู่โลกการเขียนโปรแกรม โดยมุ่งเรียนรู้แนวทางใหม่ในการพัฒนาแอปพลิเคชันด้วย AI แทนการเขียนโค้ดแบบดั้งเดิม											 - นักพัฒนาที่มีประสบการณ์ซึ่งต้องการยกระดับประสิทธิภาพการทำงาน ลดระยะเวลาในการพัฒนา และเพิ่มศักยภาพในการสร้างสรรค์แอปพลิเคชัน											 - ผู้ที่ทำงานในสายอาชีพที่ไม่เกี่ยวข้องกับเทคโนโลยี (Non-Tech) แต่มีพื้นฐานการเขียนโปรแกรมเบื้องต้น และต้องการสร้างเครื่องมือหรือแอปพลิเคชันเพื่อสนับสนุนการทำงานหรือธุรกิจส่วนตัว   ผู้เรียนต้องมีความรู้อะไรมาก่อน  - ความรู้พื้นฐานการเขียนโปรแกรม เช่น การเข้าใจแนวคิดของตัวแปร ฟังก์ชัน											 - ความเข้าใจเบื้องต้นเกี่ยวกับการทำงานของเว็บไซต์ และสามารถแยกความแตกต่างระหว่าง Frontend และ Backend ได้											 - พื้นฐานด้าน React.js, Next.js, การสร้าง API และการทำงานกับฐานข้อมูล ซึ่งในคอร์สจะมีการปูพื้นฐานเบื้องต้นเพิ่มเติมให้											 - ความสนใจและการเปิดใจเรียนรู้เทคโนโลยีใหม่ โดยเฉพาะการประยุกต์ใช้ AI ในงานพัฒนาซอฟต์แวร์","ผศ.ดร.กานต์ ยงศิริวิทย์ (อ.หมี) (ผู้เชี่ยวชาญด้านการพัฒนาซอฟต์แวร์และปัญญาประดิษฐ์ ประสบการณ์มากกว่า 10 ปี และเป็นเจ้าของช่อง ""หมีไลฟ์โค้ด - Me Live Code"" ที่มีผู้ติดตามมากกว่า 2 หมื่นคน)",0 THB,110 mins,General,https://www.skilllane.com/courses/VibeCoding-FullStack-WebApp,SkillLane
skilllane_7657,Prompt Engineering with GitHub Copilot,"คำอธิบายคอร์สออนไลน์   หลักสูตร Prompt Engineering with GitHub Copilot  ถูกออกแบบมาเพื่อพัฒนาทักษะของนักพัฒนาในการใช้เครื่องมือ AI อย่างมีประสิทธิภาพ โดยเน้นการใช้งาน GitHub Copilot ตั้งแต่การติดตั้ง การใช้งานฟีเจอร์สำคัญอย่าง Code Completion, Copilot Chat, CLI, และ Custom Instructions ตลอดจนแนวคิดของ Prompt Engineering เพื่อเพิ่มความแม่นยำในการสื่อสารกับ AI ทั้งนี้ยังมีกรณีศึกษาและแนวทางปฏิบัติจริงในการพัฒนา Web Application และการใช้งานระดับองค์กร   ประโยชน์ที่ผู้เรียนจะได้รับ  - สามารถติดตั้งและใช้งาน GitHub Copilot ได้ทั้งใน IDE และ CLI - เข้าใจหลักการของ Prompt Engineering และสามารถเขียน Prompt อย่างมีประสิทธิภาพ - ใช้งานฟีเจอร์สำคัญของ GitHub Copilot เช่น Chat, Code Completion, Text Completion, Pull Request Summary - ประยุกต์ใช้ Copilot กับโปรเจกต์จริง เช่น Web App, Unit Testing และการสร้าง Extension - เรียนรู้แนวทางการบริหารจัดการ Copilot ระดับองค์กร เช่น Access Control, การประเมิน ROI   ใครควรเรียนคอร์สนี้  - นักพัฒนาซอฟต์แวร์ทุกระดับ (ตั้งแต่ Beginner ถึง Senior Developer) - DevOps และ System Engineer ที่ต้องการเพิ่ม productivity - ผู้จัดการทีมพัฒนา หรือ Tech Lead ที่สนใจการนำ AI เข้ามาช่วยงาน - นักศึกษาและผู้ที่ต้องการใช้ AI ร่วมกับการพัฒนาโปรแกรม   ความรู้ที่ควรมีมาก่อน  - มีพื้นฐานการใช้งาน IDE เช่น Visual Studio Code หรือ Visual Studio - มีบัญชี GitHub และสามารถติดตั้ง Extension หรือ Plugin ได้ - ไม่จำเป็นต้องมีพื้นฐานการเขียน Prompt มาก่อน - เชื่อมต่ออินเทอร์เน็ตที่เสถียร และใช้ระบบปฏิบัติการ Windows, macOS หรือ Linux ที่รองรับ",Microsoft Thailand (บริษัทเทคโนโลยีผู้พัฒนาแพลตฟอร์มและเครื่องมือที่เปี่ยมด้วยศักยภาพจาก AI),0 THB,143 mins,General,https://www.skilllane.com/courses/Prompt-Engineering-GitHub-Copilot,SkillLane
skilllane_7656,Power BI for Beginners,คำอธิบายคอร์สออนไลน์   Power BI for Beginners  คือคอร์สออนไลน์ที่ออกแบบมาเพื่อให้ผู้เรียนเข้าใจการใช้งาน Power BI Desktop อย่างมีประสิทธิภาพ ตั้งแต่พื้นฐานการนำเข้าข้อมูล การสร้างรายงาน ไปจนถึงการนำเสนอผลการวิเคราะห์ผ่านแผนภูมิและกราฟอย่างมืออาชีพ เหมาะสำหรับผู้เริ่มต้นที่ไม่มีพื้นฐานมาก่อน โดยสอนแบบเป็นขั้นเป็นตอน พร้อมลงมือทำจริง   ประโยชน์ที่ผู้เรียนจะได้รับ  - เข้าใจพื้นฐานและกระบวนการใช้งาน Power BI Desktop - สามารถนำเข้าข้อมูลจากแหล่งต่าง ๆ และสร้างรายงานที่เป็นระบบ - ใช้ฟีเจอร์การวิเคราะห์และสร้างกราฟ แผนภูมิอย่างมีประสิทธิภาพ - เขียนฟังก์ชันเพื่อวิเคราะห์ข้อมูลระดับสูงได้ด้วยตนเอง   ใครควรเรียนคอร์สนี้  - นักวิเคราะห์ข้อมูลที่ต้องการเริ่มต้นใช้ Power BI - นักธุรกิจหรือผู้บริหารที่ต้องการสร้างรายงานด้วยตัวเอง - ผู้เริ่มต้นที่ไม่มีพื้นฐานด้าน Data Visualization หรือ Power BI มาก่อน - ผู้ที่ต้องการ Upskill ด้านการวิเคราะห์ข้อมูลในยุคดิจิทัล   ความรู้หรืออุปกรณ์ที่ควรมีมาก่อน  - คอมพิวเตอร์หรือแล็ปท็อปที่สามารถติดตั้งและใช้งาน Power BI Desktop ได้ - อินเทอร์เน็ตความเร็วสูง เพื่อใช้ดาวน์โหลดโปรแกรมและเข้าถึงบริการออนไลน์ - ไม่จำเป็นต้องมีพื้นฐานการเขียนโค้ดหรือใช้ Power BI มาก่อน,Microsoft Thailand (บริษัทเทคโนโลยีผู้พัฒนาแพลตฟอร์มและเครื่องมือที่เปี่ยมด้วยศักยภาพจาก AI),0 THB,88 mins,General,https://www.skilllane.com/courses/Power-BI-Beginners,SkillLane
skilllane_7655,Microsoft 365 Copilot with Use Cases : Microsoft 365 Copilot พร้อมกรณีการใช้งาน,"คำอธิบายคอร์สออนไลน์ คอร์ส ""Microsoft 365 Copilot พร้อมกรณีการใช้งาน""  เป็นคอร์สออนไลน์ ที่ออกแบบมาเพื่อแนะนำการใช้ AI Copilot ใน Microsoft 365 อย่างเป็นระบบ โดยเน้นทั้ง ความเข้าใจพื้นฐานของเทคโนโลยี AI ในชุดแอปของ Microsoft และ ตัวอย่างการใช้งานจริงในงานเอกสาร การนำเสนอ อีเมล การวิเคราะห์ข้อมูล ไปจนถึงการสื่อสารในองค์กร ครอบคลุมแอปยอดนิยมอย่าง Word, Excel, PowerPoint, Outlook, Teams, Loop และ Business Chat เนื้อหาสอนแบบ Step-by-step เหมาะสำหรับมือใหม่ พร้อมกรณีศึกษาการใช้งานจริงในฝ่ายต่าง ๆ เช่น HR, Marketing, IT, Sales และผู้บริหาร เพื่อให้ผู้เรียนเข้าใจว่าควรประยุกต์ใช้ Copilot อย่างไรให้เกิดประสิทธิภาพสูงสุดในสายงานของตน   ประโยชน์ที่ผู้เรียนจะได้รับ  - เข้าใจภาพรวมการทำงานของ Microsoft 365 Copilot และหลักการของ AI อย่างมีความรับผิดชอบ - ฝึกใช้งานจริงใน Word, Excel, PowerPoint, Outlook, Teams และ Business Chat - เห็นภาพชัดเจนว่าการประยุกต์ใช้ Copilot ช่วยลดเวลา เพิ่มประสิทธิภาพงานในแต่ละแผนกอย่างไร - ได้เรียนรู้กรณีศึกษาจากหน้างานจริง พร้อมนำไปประยุกต์ใช้ต่อในองค์กรได้ทันที   ใครควรเรียนคอร์สนี้  - พนักงานในองค์กรที่ต้องการยกระดับการทำงานด้วย AI ในชุด Microsoft 365 - ผู้ที่ใช้ Microsoft 365 เป็นประจำ และสนใจเรียนรู้การใช้ Copilot ให้คุ้มค่ามากขึ้น - ผู้บริหาร ทีม HR, Marketing, IT, Sales ที่สนใจประยุกต์ใช้ Copilot ในสายงานตน - ผู้ที่เริ่มต้นใช้งาน AI ในบริบทการทำงานจริง   ความรู้ที่ควรมีมาก่อนการเรียนคอร์สนี้  - มีบัญชี Microsoft 365 ที่สามารถเข้าถึงแอปต่าง ๆ ได้ เช่น Word, Excel, PowerPoint, Teams - มีความคุ้นเคยกับการใช้งานแอปพื้นฐานใน Microsoft 365 - ไม่จำเป็นต้องมีพื้นฐานด้าน AI หรือการเขียนโปรแกรม",Microsoft Thailand (บริษัทเทคโนโลยีผู้พัฒนาแพลตฟอร์มและเครื่องมือที่เปี่ยมด้วยศักยภาพจาก AI),0 THB,135 mins,General,https://www.skilllane.com/courses/Microsoft-Copilot-Use-Cases,SkillLane
skilllane_7654,เสริมความปลอดภัยให้ Pipeline ด้วย Azure DevOps,"คำอธิบายคอร์สออนไลน์   เสริมความปลอดภัยให้ Pipeline ด้วย Azure DevOps  คอร์สออนไลน์สำหรับผู้ที่มีพื้นฐาน Azure DevOps และต้องการยกระดับความปลอดภัยในกระบวนการ DevOps Pipeline อย่างเป็นระบบ โดยเน้นการตั้งค่าโครงสร้างโปรเจกต์ การจัดการสิทธิ์ การใช้ Secret Variables และ Azure Key Vault การควบคุมตัวตนและการเข้าถึง รวมถึงการใช้เทคนิคขั้นสูง เช่น Nested Templates และ Tokenization พร้อมแบบฝึกหัดลงมือทำจริงในหลายบทเรียน   ประโยชน์ที่ผู้เรียนจะได้รับ  - เข้าใจแนวคิดและเทคนิคด้าน Security ใน Azure DevOps - สามารถตั้งค่า Pipeline, Agent Pools, Secrets, Permissions และ Branch Check ได้อย่างปลอดภัย - เรียนรู้การใช้งาน Azure Key Vault ร่วมกับ Azure Pipelines - ประยุกต์ใช้เทคนิคขั้นสูง เช่น Nested Templates และ Tokenization เพื่อยกระดับ Pipeline ให้ปลอดภัยและยืดหยุ่น   ใครควรเรียนคอร์สนี้  - ผู้ที่มีพื้นฐานการใช้งาน Azure DevOps และต้องการพัฒนา Pipeline ให้ปลอดภัยระดับองค์กร - ทีม DevOps และนักพัฒนาที่ต้องการความมั่นใจในการตั้งค่า CI/CD - ผู้ดูแลระบบหรือ Infrastructure Engineer ที่ต้องการเข้าใจการตั้งค่า Identity, Permission และการเชื่อมต่อกับ Azure Services   ความรู้ที่ควรมีมาก่อนการเรียนคอร์สนี้  - มีพื้นฐานการใช้งาน Azure DevOps - มีบัญชี Microsoft Azure ที่พร้อมใช้งาน - ใช้งานคอมพิวเตอร์ที่เชื่อมต่ออินเทอร์เน็ต และสามารถเข้าถึง Azure DevOps Portal ได้",Microsoft Thailand (บริษัทเทคโนโลยีผู้พัฒนาแพลตฟอร์มและเครื่องมือที่เปี่ยมด้วยศักยภาพจาก AI),0 THB,154 mins,General,https://www.skilllane.com/courses/secure-pipeline-Azure-DevOps,SkillLane
skilllane_7653,Cloud-native with Azure Container Apps,"คำอธิบายคอร์สออนไลน์   Cloud-native with Azure Container Apps  คอร์สออนไลน์นี้ออกแบบมาเพื่อพัฒนาความเข้าใจและทักษะการใช้งาน Azure Container Apps สำหรับการพัฒนาและปรับใช้แอปแบบ Cloud-native โดยเริ่มตั้งแต่พื้นฐานเกี่ยวกับ Container และ Azure ไปจนถึงการจัดการ CI/CD ด้วย Azure DevOps และการปรับขนาดแอปในสภาพแวดล้อมจริง เนื้อหาครอบคลุม 20 บทเรียน พร้อมแบบฝึกหัดที่เน้นการลงมือปฏิบัติจริงเพื่อให้ผู้เรียนสามารถนำความรู้ไปประยุกต์ใช้ในโปรเจกต์ได้อย่างมั่นใจ   ประโยชน์ที่ผู้เรียนจะได้รับ  - เข้าใจแนวคิดและสถาปัตยกรรมของแอปแบบ Cloud-native - สามารถสร้าง ติดตั้ง และตั้งค่า Azure Container Apps และ Azure Container Registry - ตั้งค่า Continuous Integration / Continuous Deployment (CI/CD) ด้วย Azure Pipelines - จัดการ Ingress, Secrets, Storage, Revisions และ Traffic Splitting ได้อย่างมีประสิทธิภาพ - เชื่อมต่อและบริหารจัดการบริการ Cloud กับ Container Apps ได้อย่างเป็นระบบ   ใครควรเรียนคอร์สนี้  - นักพัฒนาซอฟต์แวร์ที่สนใจเรียนรู้การพัฒนาแอปแบบ Cloud-native - วิศวกร DevOps ที่ต้องการเสริมทักษะด้านการจัดการ Deployment และ CI/CD - ผู้ใช้งาน Azure ที่ต้องการขยายขีดความสามารถสู่การใช้ Azure Container Apps - ผู้เริ่มต้นที่ต้องการเรียนรู้เกี่ยวกับการใช้งาน Container และบริการ Cloud แบบ hands-on   ความรู้และอุปกรณ์ที่ควรมีมาก่อน  - บัญชี Microsoft Azure (สามารถใช้บัญชีทดลองได้) - เครื่องคอมพิวเตอร์ที่เชื่อมต่ออินเทอร์เน็ต และติดตั้ง Azure CLI - เว็บเบราว์เซอร์ เช่น Microsoft Edge สำหรับเข้าใช้งาน Azure Portal - มีพื้นฐานความรู้เกี่ยวกับ Cloud และการพัฒนาแอปพลิเคชันจะช่วยให้เข้าใจได้ดีขึ้น แม้ไม่จำเป็นต้องมีมาก่อน",Microsoft Thailand (บริษัทเทคโนโลยีผู้พัฒนาแพลตฟอร์มและเครื่องมือที่เปี่ยมด้วยศักยภาพจาก AI),0 THB,139 mins,General,https://www.skilllane.com/courses/Cloud-native-Azure-Container-Apps,SkillLane
skilllane_7652,ก้าวสู่การเป็น AI Developer ด้วย Azure AI: Zero to Hero,"คำอธิบายคอร์สออนไลน์   ก้าวสู่การเป็น AI Developer ด้วย Azure AI: Zero to Hero  คอร์สออนไลน์นี้ออกแบบมาเพื่อให้ผู้เรียนเข้าใจพื้นฐานของ AI และการประยุกต์ใช้งาน Microsoft Azure AI ตั้งแต่การทำความรู้จักกับ AI, Machine Learning (ML), การใช้บริการ AI สำเร็จรูปต่าง ๆ จนถึงการสร้างระบบ AI ที่สามารถใช้งานได้จริงในชีวิตประจำวัน เนื้อหาครอบคลุมถึงการประมวลผลรูปภาพ, การประมวลผลภาษาธรรมชาติ (NLP), การรู้จำใบหน้า, การแปลภาษา, การสร้าง Chatbot และ ระบบ Q&amp;A อัตโนมัติ รวมถึงการใช้งาน Generative AI เพื่อสร้างเนื้อหาอัตโนมัติ   ประโยชน์ที่ผู้เรียนจะได้รับ  - เข้าใจพื้นฐานของ AI และ Machine Learning (ML) - เรียนรู้การใช้งานบริการ Microsoft Azure AI เพื่อสร้างและประยุกต์ใช้โมเดล AI ที่สามารถใช้งานได้จริง - มีทักษะการสร้าง Chatbot, ระบบ Q&amp;A, และระบบ การแปลภาษา ด้วย Azure AI - เรียนรู้การประมวลผลรูปภาพและการใช้งาน Generative AI เพื่อสร้างเนื้อหาอัตโนมัติ - ได้รับทักษะในการใช้ Azure OpenAI Service และการประยุกต์ใช้ Prompt Engineering   ใครควรเรียนคอร์สนี้  - ผู้ที่สนใจเรียนรู้การใช้งาน AI และ Microsoft Azure - นักพัฒนาซอฟต์แวร์และวิศวกร AI ที่ต้องการเรียนรู้การใช้งาน Azure AI - ผู้บริหารและเจ้าของธุรกิจที่ต้องการนำ AI มาพัฒนาธุรกิจ - นักวิจัยและนักวิเคราะห์ข้อมูลที่ต้องการประยุกต์ใช้ AI ในการวิเคราะห์ข้อมูล - ผู้ที่ต้องการเสริมทักษะ AI เพื่อนำไปประยุกต์ใช้ในอุตสาหกรรมต่าง ๆ   ความรู้ที่ควรมีมาก่อนการเรียนคอร์สนี้  - ไม่จำเป็นต้องมีพื้นฐานด้าน AI มาก่อน - ต้องมีทักษะการใช้คอมพิวเตอร์และเครื่องมือพื้นฐานของ Microsoft 365 - ต้องสมัครใช้งาน Microsoft Azure เพื่อเข้าถึงบริการ AI และ Machine Learning",Microsoft Thailand (บริษัทเทคโนโลยีผู้พัฒนาแพลตฟอร์มและเครื่องมือที่เปี่ยมด้วยศักยภาพจาก AI),0 THB,218 mins,General,https://www.skilllane.com/courses/Azure-Zero-to-Hero,SkillLane
skilllane_7651,AI Skills for Everyone : ทักษะเอไอสำหรับทุกคน,"คำอธิบายคอร์สออนไลน์   AI Skills for Everyone (หลักสูตรทักษะด้านเอไอสำหรับทุกคน)  คอร์สออนไลน์นี้ออกแบบมาเพื่อให้ความรู้พื้นฐานเกี่ยวกับ AI และการใช้งานเทคโนโลยีอย่าง Microsoft Copilot, Microsoft Designer และ Clipchamp ในชีวิตประจำวัน คอร์สนี้เหมาะสำหรับบุคคลทั่วไปที่ไม่มีพื้นฐานด้าน AI โดยเนื้อหาครอบคลุมตั้งแต่ประวัติและหลักการพื้นฐานของ AI ไปจนถึงการใช้งานเครื่องมือต่าง ๆ เพื่อสร้างภาพ, แปลภาษา, เขียนบล็อก, ร่างอีเมล, และสร้างสรรค์เนื้อหา รวมทั้งข้อควรระวังในการใช้งาน AI   ประโยชน์ที่ผู้เรียนจะได้รับ  - เข้าใจพื้นฐานของ AI และ Generative AI อย่างชัดเจน - เรียนรู้การใช้งาน Microsoft Copilot เพื่อสร้างภาพ, แปลภาษา, ร่างอีเมล, สร้างสรรค์คอนเทนต์ - สามารถใช้ Microsoft Designer เพื่อสร้างภาพจาก AI และ Clipchamp เพื่อสร้างวิดีโอคุณภาพ - เข้าใจข้อควรระวังในการใช้งาน AI และการประยุกต์ใช้อย่างปลอดภัยและมีจริยธรรม   ใครควรเรียนคอร์สนี้  - บุคคลทั่วไปที่สนใจเรียนรู้และใช้งาน AI ในชีวิตประจำวัน - ผู้ที่ไม่มีพื้นฐานด้าน AI และต้องการเริ่มต้นเรียนรู้เกี่ยวกับเทคโนโลยีนี้ - ผู้ที่ต้องการเพิ่มทักษะในการใช้ Microsoft Copilot และเครื่องมือใหม่ ๆ เพื่อเพิ่มประสิทธิภาพการทำงาน   ความรู้ที่ควรมีมาก่อนการเรียนคอร์สนี้  - ไม่จำเป็นต้องมีพื้นฐานด้าน AI มาก่อน - เพียงมีทักษะการใช้คอมพิวเตอร์และเครื่องมือ Microsoft 365 ระดับพื้นฐานก็สามารถเรียนได้",Microsoft Thailand (บริษัทเทคโนโลยีผู้พัฒนาแพลตฟอร์มและเครื่องมือที่เปี่ยมด้วยศักยภาพจาก AI),0 THB,160 mins,General,https://www.skilllane.com/courses/Ai-for-everyone,SkillLane
